pert,freenrg_1,freenrg_2,freenrg_3,freenrg_4,freenrg_5,SEM
mobley_1019269~mobley_3167746,11.777063,11.213086,11.873122,11.335177,11.821986,0.13692605159406301
mobley_9942801~mobley_3452749,-11.624703,1.371819,-5.302571,-11.531237,-8.29108,1.609188549112621
mobley_1857976~mobley_4699732,-16.899309,-16.899309,-16.899309,-16.899309,-16.899309,0.0
mobley_313406~mobley_5627459,16.247313,15.974611,15.431941,15.440115,15.484302,0.16728098739773115
mobley_1502181~mobley_7859387,10.679851,10.115837,10.893706,11.025119,11.134564,0.1801876370727468
mobley_1636752~mobley_5631798,-6.578756,-4.572752,-4.920479,-5.272854,-3.843956,0.45194541287035983
mobley_9740891~mobley_1728386,-15.259407,-15.259407,-15.259407,-15.259407,-15.259407,5.921189464667501e-16
mobley_1977493~mobley_3867265,-0.146959,-0.146959,-0.146959,-0.146959,-0.146959,0.0
mobley_1717215~mobley_2146331,2.961217,3.488348,3.651004,3.423883,3.677115,0.128952737083243
mobley_1650157~mobley_3982371,15.052922,18.201454,15.202983,13.10636,15.153361,0.8158746794431723
mobley_1903702~mobley_9246215,52.791759,53.271429,55.209323,52.770618,54.243076,0.47096557824038476
mobley_9624458~mobley_186894,54.588887,54.588887,54.588887,54.588887,54.588887,0.0
mobley_9624458~mobley_7326982,54.588887,54.588887,54.588887,54.588887,54.588887,0.0
mobley_2068538~mobley_1107178,-4.691747,-5.922333,-6.025618,-5.117109,-4.943815,0.2679606866269005
mobley_9913368~mobley_8048190,-10.405004,-10.405004,-10.405004,-10.405004,-10.405004,5.921189464667501e-16
mobley_1046331~mobley_6743808,-182.351083,-98.956963,-149.446881,-180.036073,-151.67318,15.043577024836324
mobley_1967551~mobley_313406,4.846237,6.144557,5.745618,7.44386,8.218367,0.6029911286315413
mobley_1827204~mobley_8492526,1.960673,1.714859,1.445114,1.442212,1.566579,0.0974501166231216
mobley_8614858~mobley_49274,26.797916,25.230913,25.915892,25.957207,25.457126,0.2692229538905256
mobley_1571523~mobley_5917842,24.904573,31.476631,23.511851,24.643081,19.38955,1.943503963587839
mobley_1881249~mobley_2864987,-4.200795,-4.015255,-4.373645,-4.201377,-4.1871,0.03781738191984092
mobley_929676~mobley_4792268,-31.458328,-31.323024,-31.4876,-31.392233,-31.716191,0.04436108551291799
mobley_1873346~mobley_2925352,-19.218437,-19.371165,-19.470054,-19.612457,-19.717284,0.08780240654253116
mobley_1650157~mobley_197466,70.530272,68.523191,69.885583,69.64988,70.340425,0.35245281990209687
mobley_9257453~mobley_3169935,23.936266,23.936266,23.936266,23.936266,23.936266,1.1842378929335002e-15
mobley_1563176~mobley_1875719,10.754819,10.62348,10.510223,10.472033,10.720056,0.05570884689652079
mobley_1722522~mobley_1781152,42.539916,42.199454,42.244087,41.405539,42.132513,0.18807164818424954
mobley_1662128~mobley_1231151,-20.260946,-20.873473,-20.250686,-20.761456,-20.068977,0.15759801835955914
mobley_1760914~mobley_7066554,40.60785,40.60785,40.60785,40.60785,40.60785,0.0
mobley_9838013~mobley_5449201,23.028488,22.39554,22.64311,22.414851,22.787151,0.07917388892333413
mobley_1728386~mobley_5094777,52.537308,50.940536,51.456075,52.041509,52.160916,0.12279334898838762
mobley_1424265~mobley_2489709,10.734041,11.852673,11.700452,11.03987,11.332274,0.20612522063905714
mobley_1803862~mobley_9838013,-22.049986,-22.114414,-22.053574,-22.166784,-22.293534,0.0449568912555128
mobley_9733743~mobley_299266,20.452997,19.712455,22.203475,19.495203,21.73036,0.3592611106593336
mobley_1875719~mobley_4043951,11.549864,11.539512,11.115467,11.329189,11.29501,0.08157009715490095
mobley_1977493~mobley_303222,-0.146959,-0.146959,-0.146959,-0.146959,-0.146959,0.0
mobley_9626434~mobley_7943327,-12.229694,-11.576948,-11.148111,-11.147763,-10.810923,0.16277369780805087
mobley_1017962~mobley_49274,41.33631,41.454789,40.436176,41.219176,41.163017,0.17862773668403137
mobley_1017962~mobley_6619554,-2.623432,-3.25338,-3.119506,-2.887411,-2.783361,0.11351860919734695
mobley_6235784~mobley_1261349,6.334418,-34.248415,-46.026075,-3.086607,-1.531612,10.269056243003616
mobley_9883303~mobley_4013838,32.514612,32.028195,31.61008,32.274834,32.087707,0.09974981099811664
mobley_1017962~mobley_9617923,-8.811503,-8.957598,-9.651865,-9.339467,-8.902131,0.15799920905953935
mobley_1923244~mobley_1563176,-1.76527,-1.595985,-0.858821,-1.398037,-1.668645,0.16131257893406825
mobley_9942801~mobley_1755375,-10.076577,-6.640433,-17.447145,-14.398365,-17.840887,1.4434780104079419
mobley_9733743~mobley_186894,2.237895,3.370649,3.546734,3.421858,3.825193,0.18151860103929354
mobley_1424265~mobley_3682850,-66.210773,-59.727276,-62.615213,-59.58071,-58.792701,1.369763371586297
mobley_9733743~mobley_7708038,2.082936,1.711482,3.691993,2.416363,2.284765,0.2236239505240289
mobley_9257453~mobley_4553008,41.705415,41.705415,41.705415,41.705415,41.705415,0.0
mobley_7769613~mobley_9626434,22.701802,23.40004,25.017157,26.937295,24.044936,0.3030444128130048
mobley_1659169~mobley_7532833,-15.739222,-15.354763,-15.354763,-15.739222,-16.167526,0.1382913693270739
mobley_1662128~mobley_6091882,-1.120369,-1.031551,-0.83926,-0.729048,-0.998643,0.07033193946806812
mobley_9794857~mobley_3982371,-0.373222,-0.362704,-0.15788,-0.293317,0.267282,0.07944641580011301
mobley_1674094~mobley_1923244,1.873304,1.63931,1.720492,1.409797,1.607764,0.07564038157862507
mobley_1017962~mobley_4375719,4.188034,4.775113,4.257656,4.719002,4.064036,0.14500556832494402
mobley_129464~mobley_7913234,9.489646,8.969665,8.596711,8.526949,9.31742,0.19050770975039302
mobley_1017962~mobley_7758918,-19.718367,-21.468508,-17.889643,-17.766754,-18.892714,0.6806815137814015
mobley_1755375~mobley_4035953,-8.478489,-8.983669,-8.287083,-8.814117,-8.556805,0.12343175077167134
mobley_1893937~mobley_4043987,9.330842,9.330842,9.330842,9.330842,9.330842,0.0
mobley_1987439~mobley_1755375,10.243345,10.348782,11.336594,11.538193,11.060171,0.26061942832701485
mobley_9624458~mobley_313406,-3.985389,-3.985389,-3.985389,-3.985389,-3.985389,0.0
mobley_1923244~mobley_1803862,0.466651,0.858886,0.75117,0.875987,1.061255,0.0977145766942681
mobley_929676~mobley_5759258,-5.146483,-5.627797,-5.039304,-5.678652,-5.390302,0.08449135010733348
mobley_929676~mobley_5079234,-3.296002,-3.078953,-3.010701,-2.529343,-3.558416,0.11377242000043576
mobley_9246351~mobley_2784376,17.406338,25.358481,18.833295,18.615861,22.308368,0.6387809810875907
mobley_1873346~mobley_8691603,-28.617338,-28.417808,-28.237666,-28.497365,-28.314737,0.06678806164981858
mobley_5747188~mobley_7176290,-37.41715,-37.10396,-37.14656,-36.364273,-37.097413,0.17558376261072722
mobley_9942801~mobley_8337722,-55.658792,-54.512661,-56.116305,-54.511227,-23.331123,4.254368385348915
mobley_9794857~mobley_4561957,19.921587,19.53694,19.647051,19.088818,20.211673,0.1257935741399642
mobley_9624458~mobley_766666,-47.755111,-47.755111,-47.755111,-47.755111,-47.755111,0.0
mobley_4924862~mobley_5471704,-17.859781,-17.964458,-17.822988,-18.07631,-17.423866,0.11059546171593113
mobley_9942801~mobley_6571751,25.44077,-46.706654,21.849508,25.44077,-46.706654,14.845946173775417
mobley_2043882~mobley_3040612,33.602271,33.718468,33.606778,34.00735,34.946773,0.2535452113389247
mobley_1977493~mobley_7326982,2.010335,2.010335,2.010335,2.010335,2.010335,0.0
mobley_5816127~mobley_1722522,-20.304257,-18.618353,-19.998204,-20.051344,-20.051344,0.16476886854212816
mobley_9883303~mobley_8765203,35.928068,36.264322,35.634362,37.691967,36.224801,0.23636351006033945
mobley_1662128~mobley_6911232,-19.11635,-19.064788,-19.058088,-19.140623,-19.094239,0.015512823871236418
mobley_9733743~mobley_2410897,-11.312684,-9.188983,-10.914097,-10.86359,-9.892726,0.25949396385401086
mobley_9507933~mobley_8798016,125.825876,124.696907,133.546281,123.62267,132.365445,1.371260130555531
mobley_1571523~mobley_5445548,31.47829,40.547467,44.369041,32.799525,32.431952,2.584678097758732
mobley_1923244~mobley_2143011,17.923916,17.925901,18.238815,17.409032,18.282147,0.15611942681338517
mobley_1674094~mobley_8765203,41.252589,36.442802,37.455581,41.089777,39.773983,0.9684763871499186
mobley_1079207~mobley_1178614,-2.401977,-2.401977,-34.020011,-33.934837,-2.106254,7.758718584952146
mobley_9838013~mobley_4893032,16.217862,15.612415,16.643224,15.89509,16.215102,0.11552378997891878
mobley_1760914~mobley_8691603,40.60785,40.60785,40.60785,40.60785,40.60785,0.0
mobley_9942801~mobley_7676709,-26.862984,-26.92814,-27.131337,-27.691932,-27.192848,0.09739031308626148
mobley_2198613~mobley_6714389,-1.295038,-1.708663,3.17123,10.629598,-3.595722,2.5514591504666106
mobley_9617923~mobley_6081058,29.076351,29.58203,30.58557,30.62803,28.918936,0.24227914725783206
mobley_1662128~mobley_7532833,5.029167,5.169501,5.167509,5.328995,5.367688,0.061293746589680724
mobley_1571523~mobley_6175884,15.014526,15.106721,14.57598,14.975618,15.27974,0.11614487719998688
mobley_2146331~mobley_1636752,0.362313,0.380797,0.590066,0.453293,0.501367,0.02767254937169484
mobley_1967551~mobley_8048190,-54.060542,-54.015763,-53.874049,-54.138123,-54.128532,0.047936060158715675
mobley_9838013~mobley_5759258,17.051814,15.22148,18.532079,14.981367,16.793255,0.4335748554349832
mobley_9507933~mobley_4291494,-2.77901,-2.732821,-2.903192,-2.933489,-3.173952,0.05135234976140601
mobley_9434451~mobley_1107178,-0.822521,2.769179,1.240493,1.070544,-0.060382,0.40851871085659924
mobley_9838013~mobley_9112978,50.056434,48.769436,50.140035,49.748224,51.666254,0.31083892424037846
mobley_1728386~mobley_1760914,22.64023,22.975556,21.92743,22.320502,22.805354,0.18619853597963645
mobley_1178614~mobley_2489709,11.397147,11.397147,11.397147,11.397147,11.397147,0.0
mobley_1733799~mobley_3682850,-27.771816,-26.413442,-25.490795,-25.827173,-27.764125,0.4783537202405145
mobley_1036761~mobley_5518547,28.237928,35.687702,32.273296,31.405329,33.760807,1.24314959908945
mobley_1855337~mobley_2681549,11.039388,11.039388,11.039388,11.039388,11.039388,0.0
mobley_1571523~mobley_5571660,10.476321,10.618027,10.478417,10.590342,10.027061,0.10667490208554213
mobley_9913368~mobley_1199854,9.63842,-56.948252,-58.029668,-58.029668,-57.675755,8.975532667990228
mobley_1178614~mobley_7010316,-11.247922,-11.247922,-11.247922,-11.247922,-11.247922,0.0
mobley_9838013~mobley_7769613,8.127535,8.587647,8.433764,8.14113,7.803652,0.09054985206898777
mobley_1036761~mobley_7200804,64.394543,63.968114,66.135037,66.687157,66.226801,0.5435072331461278
mobley_9733743~mobley_210639,-10.212358,-4.763852,-10.131971,-9.204312,-8.876776,0.6682863381574763
mobley_2422586~mobley_3982371,-17.136998,-16.649882,-17.183139,-17.096541,-16.704492,0.11424812135286931
mobley_8668219~mobley_4694328,-6.333539,-5.720941,-2.829903,-6.347519,-9.472194,0.4637406053040427
mobley_1636752~mobley_9029594,-0.325171,-0.37471,-0.432258,-0.482607,-0.450608,0.028116186578908603
mobley_1905088~mobley_9139060,-51.566385,-50.278366,-50.59875,-49.959568,-50.351527,0.2736053101084479
mobley_1674094~mobley_6896128,-26.053827,-25.243464,-25.368359,-25.815218,-25.391056,0.15385546925780688
mobley_9733743~mobley_5690766,36.507539,36.821236,36.546313,38.3467,36.50883,0.23667332500968002
mobley_9794857~mobley_7769613,3.281885,3.09932,2.950515,2.946467,2.923676,0.04529257524662413
mobley_6430250~mobley_7463799,-7.702139,-7.756779,-7.622274,-7.801566,-7.73525,0.030035644225819454
mobley_9883303~mobley_1139153,-0.792401,-0.755276,-1.117595,-0.748721,-1.199964,0.06500199357100091
mobley_1231151~mobley_299266,5.976963,5.976963,5.976963,5.976963,5.976963,0.0
mobley_2043882~mobley_2923700,31.582828,31.357199,29.495561,30.552065,29.184881,0.4809888907272599
mobley_5690766~mobley_2864987,-55.714416,-54.14009,-51.608406,-54.402406,-52.149437,0.7575237208758546
mobley_9883303~mobley_2517158,-2.449257,-2.475577,-2.543902,-2.331227,-2.520384,0.024740211750283955
mobley_1662128~mobley_3573480,-36.292934,-35.295104,-34.307303,-35.164796,-35.828487,0.33457152756105907
mobley_1674094~mobley_778352,33.245007,33.197284,33.200731,35.314828,33.538547,0.4088242584251326
mobley_1046331~mobley_1178614,7.472522,6.211418,7.696254,6.243737,6.639482,0.3101050721532299
mobley_1592519~mobley_1017962,5.804479,6.204088,5.762679,5.758799,5.666431,0.0939461725332117
mobley_1046331~mobley_1755375,3.491576,22.416627,-10.324538,0.45972,2.132068,5.291408092456729
mobley_1728386~mobley_5311804,20.399429,20.32421,20.391755,20.253906,20.441496,0.03295312905840659
mobley_1803862~mobley_7106722,1.611766,1.566848,1.713388,1.657324,1.63158,0.024323110011674063
mobley_1019269~mobley_2341732,0.948137,1.400618,0.84302,0.780474,0.921005,0.10953999408681742
mobley_1019269~mobley_1662128,27.657478,28.061563,29.522695,28.643059,28.370441,0.31410546917403365
mobley_3982371~mobley_8966374,77.058868,78.12314,78.591668,78.12314,78.591668,0.16804575137486746
mobley_1571523~mobley_2850833,-27.970913,-27.80581,-28.096775,-27.898908,-28.592373,0.13828120445649844
mobley_1827204~mobley_6060301,-4.182073,-4.374605,-4.282915,-4.286949,-4.654382,0.08054124792576783
mobley_1036761~mobley_4715906,17.919725,18.144249,18.251549,17.914925,18.156721,0.06795145678379538
mobley_1571523~mobley_2484519,15.618208,15.369349,15.142284,15.635202,15.908249,0.12998929861207797
mobley_1563176~mobley_7099614,18.166875,17.952611,17.641256,17.882751,17.485294,0.11951096532226689
mobley_9478823~mobley_3169935,-7.544825,-7.896391,-7.201525,-7.292771,-7.364874,0.08184757861738423
mobley_2143011~mobley_8337977,-33.682169,-32.846675,-33.631485,-33.723319,-33.302729,0.16529106923654419
mobley_1662128~mobley_2008055,-7.579467,-7.90779,-8.162476,-7.772426,-8.403794,0.14500520456783597
mobley_1674094~mobley_3414356,-33.607505,-33.021887,-33.68131,-32.84496,-33.022495,0.17039033499427214
mobley_1046331~mobley_3682850,-43.171346,-47.994598,-45.262491,-42.40493,-48.286047,1.2044626582912656
mobley_2068538~mobley_1923244,1.598878,1.507666,1.566504,1.703913,1.35592,0.05733727164454199
mobley_2881590~mobley_5973402,175.300618,173.405554,170.505723,174.676389,175.247797,0.5985199004653398
mobley_9838013~mobley_4043951,36.201589,36.682508,37.692186,35.883533,37.183829,0.2175486990030306
mobley_9733743~mobley_820789,-26.719152,-26.345616,-26.617302,-26.668329,-26.583222,0.043018574014488296
mobley_1019269~mobley_2881590,-166.98673,-166.871331,-168.080564,-166.918601,-166.73665,0.2439048627623919
mobley_2422586~mobley_8754702,1.23521,0.311813,0.989724,0.275544,0.566799,0.18921686552234182
mobley_9838013~mobley_4043987,24.924731,25.406283,25.658399,25.791445,25.464055,0.09866057381944511
mobley_20524~mobley_7066554,2.644535,2.332281,2.687404,2.406833,2.28994,0.08157235827202738
mobley_9478823~mobley_7200804,3.182714,3.551184,3.14316,3.232547,2.877049,0.07183017405563086
mobley_9478823~mobley_1728386,-12.619589,0.138669,33.052532,3.274129,66.206435,9.456186925773196
mobley_9015240~mobley_1881249,-13.684252,-13.972599,-13.841676,-14.669814,-13.495914,0.12530026830764945
mobley_1469079~mobley_5371840,-35.201457,-35.201457,-35.201457,-35.201457,-35.201457,0.0
mobley_6235784~mobley_210639,-33.682169,-75.598359,-4.040468,-4.595889,20.39061,16.432513627704317
mobley_1899443~mobley_1803862,-24.286903,-24.118744,-24.001649,-24.403515,-24.304556,0.07182833409219497
mobley_2294995~mobley_8260524,25.094447,24.770176,25.759655,24.810328,25.92814,0.10553680536072971
mobley_1017962~mobley_1075836,18.156721,6.700438,6.175252,5.651765,5.520076,2.230359416572552
mobley_1873346~mobley_3053621,3.358245,3.926423,3.406699,3.325798,3.474304,0.10991546687859724
mobley_1019269~mobley_8426916,-11.57719,-11.780959,-11.563027,-11.541449,-11.744811,0.050212530812935474
mobley_9913368~mobley_5157661,-20.062218,-20.062218,-20.062218,-20.062218,-20.062218,0.0
mobley_1977493~mobley_8118832,9.17318,9.17318,9.17318,9.17318,9.17318,0.0
mobley_9883303~mobley_3573480,-13.163752,-13.160216,-12.734041,-13.042688,-12.93894,0.05342792537224547
mobley_1858644~mobley_9942801,2.7701,2.999485,3.032443,2.888556,2.500656,0.09613856443332196
mobley_9883303~mobley_5079234,-8.690049,-6.05664,-8.451736,-7.425044,-6.481113,0.34698012006636797
mobley_1674094~mobley_4762983,-21.476221,-21.098251,-20.979914,-20.808124,-21.200049,0.11188937020977445
mobley_1976156~mobley_2197088,2.135509,1.800888,2.310947,2.141618,2.104991,0.0827578302027065
mobley_9942801~mobley_2661134,-14.592614,-8.994839,-7.421529,-10.833308,-14.444507,0.9579404537145673
mobley_1674094~mobley_430089,15.920685,15.973214,16.161775,16.261891,15.999094,0.06391894942299935
mobley_9246215~mobley_1781152,-6.941303,-6.079694,-5.694219,-6.079694,-5.694219,0.23169986546349242
mobley_9478823~mobley_2126135,-6.965816,-7.104815,-7.553921,-7.707727,-7.345249,0.09143759799207322
mobley_1827204~mobley_49274,18.606461,18.715962,18.768089,18.283298,18.653289,0.08506933791055424
mobley_1017962~mobley_2143011,23.11318,23.99704,22.049024,24.041226,24.022206,0.3906566776526931
mobley_4035953~mobley_9478823,9.375494,9.386243,9.35613,9.411742,9.288803,0.020763168121941407
mobley_1827204~mobley_929676,0.067228,-0.748451,-0.433149,-1.154406,-0.201188,0.21275572560272027
mobley_1760914~mobley_4715906,5.027211,5.027211,5.027211,5.027211,5.027211,0.0
mobley_9913368~mobley_7532833,-31.911466,-31.911466,-31.911466,-31.911466,-31.911466,0.0
mobley_1178614~mobley_6257907,-1.934197,-1.934197,-1.934197,-1.934197,-1.934197,0.0
mobley_9257453~mobley_8723116,2.604961,-14.995487,-16.084753,-16.084753,-15.411032,2.437134994516274
mobley_186894~mobley_1231151,-4.981106,-5.219654,-4.161453,-4.905645,-4.312476,0.2037483423798584
mobley_1977493~mobley_313406,-0.146959,-0.146959,-0.146959,-0.146959,-0.146959,0.0
mobley_1520842~mobley_6303022,6.746252,6.284637,6.425622,6.618066,6.468675,0.0797182679933527
mobley_9478823~mobley_852937,-11.655419,-12.035679,-12.089275,-12.004927,-12.453995,0.0846774793851484
mobley_627267~mobley_4043987,6.321566,5.861176,5.891876,6.023217,6.101801,0.04021473353401092
mobley_1017962~mobley_8514745,-18.228264,-18.434876,-18.573933,-18.535911,-18.510682,0.06147816795204623
mobley_1674094~mobley_9838013,-19.440192,-19.518637,-20.053183,-20.1363,-19.708784,0.1396535542216524
mobley_1662128~mobley_3738859,-21.845712,-21.49946,-21.528497,-21.241576,-21.881272,0.11899046874754297
mobley_1735893~mobley_7859387,27.493585,27.33507,27.448173,26.955475,27.292241,0.09468302149086713
mobley_994483~mobley_2802855,3.668946,3.413886,3.198317,3.390944,3.685008,0.06128406549481956
mobley_1722522~mobley_6981465,-24.245322,-24.526791,-25.102875,-24.647178,-24.744151,0.1401534217522354
mobley_1017962~mobley_9883303,4.303262,4.291596,4.254828,4.33587,3.624667,0.13496752077577773
mobley_1650157~mobley_1792062,26.877448,27.376962,27.222863,28.030908,29.061453,1.0525586148178545
mobley_3151666~mobley_4694328,-0.82681,-2.170327,1.115364,1.804225,0.61026,0.7144529242280837
mobley_1858644~mobley_2126135,-3.808323,-3.237751,-3.580856,-3.307535,-3.30077,0.1079561418229644
mobley_1662128~mobley_5286200,-22.263644,-23.404048,-22.774122,-22.882967,-23.895318,0.27947255197754217
